id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
6,0,14,1,600.0,UNSAT,2.6,70246,4664519,,916d292ef09fb4821b7ec2f6703730dbfbd01aa1019271162ab00275494e36ee,drat-trim,1.8,True,4.7,09:16:41,
14,0,14,1,600.0,UNSAT,2.0,53636,3642864,,8387ff642cdda07b3f60df56ab5cb12006fec30a386ef874b3b563acef541371,drat-trim,1.4,True,5.0,09:16:41,
17,0,14,1,600.0,UNSAT,1.7,47350,3120088,,bebb63b23e4ce17538092039ccde29d1841e0550acdd02f0ea45618cf1f8fa8b,drat-trim,1.3,True,5.1,09:16:41,
24,0,14,1,600.0,UNSAT,1.1,30322,2193978,,313e588ba08b17ed32e4a27e7657ae90b3b82df68246eaf82d31985ac9f0abf8,drat-trim,0.8,True,6.6,09:16:43,
5,0,14,1,600.0,UNSAT,3.6,90726,6131533,,ed467ea08e0f426fdff5434fa4628e2ff3bb927714648207d7bca55977c61564,drat-trim,2.7,True,6.7,09:16:43,
18,0,14,1,600.0,UNSAT,2.9,70847,4935762,,765c3c06a04889d845ce225d63228df2da757a5fae9dd88994f3d9887b1fcb8f,drat-trim,2.1,True,7.1,09:16:43,
26,0,14,1,600.0,UNSAT,1.2,32787,2335932,,3ed6ee0dee15ab48ccfbbae2859848f5162c18030ccd3b195726a7c8d44afb29,drat-trim,0.7,True,7.1,09:16:43,
7,0,14,1,600.0,UNSAT,3.9,98243,6799742,,9324241bbb0955af4d3b7850a331bcf0bae60c2373f0bfb82c98e16cd153a52f,drat-trim,3.0,True,7.3,09:16:43,
20,0,14,1,600.0,UNSAT,2.7,72071,4881577,,c32a11a6fbab4c73142999473a89a7d717673090d2f83d552a962cf7e05a56e3,drat-trim,2.0,True,7.4,09:16:43,
32,0,14,1,600.0,UNSAT,0.4,10852,613274,,1fcbcd355fdee2f5bfd8ede04944eba9a892d92fc678ff04b20c787283bd67b1,drat-trim,0.3,True,8.2,09:16:44,
22,0,14,1,600.0,UNSAT,2.6,74318,4961722,,64fa0406ba540d5a7669988f417f39e18058263528184cd08257ae1701f61c88,drat-trim,2.0,True,8.3,09:16:44,
10,0,14,1,600.0,UNSAT,4.4,112934,7751472,,a31f6c68b2a4c09230871d30bd47aaf0d5a97a169797fbc160a2412fc6203c52,drat-trim,3.6,True,8.3,09:16:44,
25,0,14,1,600.0,UNSAT,2.0,50698,3564555,,5b4a55eaccbc0561dcc83642af31af6e97db96c5a74fecd44e683863a7e53c5d,drat-trim,1.3,True,8.4,09:16:44,
28,0,14,1,600.0,UNSAT,1.3,34698,2395699,,50c30286cbcdd1f0a3e66b4f86b7b7155629c2a533665917ca3a445ca38a3f28,drat-trim,0.9,True,9.0,09:16:45,
36,0,14,1,600.0,UNSAT,0.5,12732,1036345,,6d3561e5444d8827e512aef8bdd7c427579a4e8d7a0485c3b0c582ba5837f7be,drat-trim,0.3,True,9.2,09:16:45,
34,0,14,1,600.0,UNSAT,0.9,25759,1704818,,19dab23c9b78f5dedb5a22a59531264028ef382dd4c9ad8d2315f44b03532794,drat-trim,0.5,True,9.8,09:16:46,
33,0,14,1,600.0,UNSAT,0.9,26430,1687061,,f543a5eb615cea8fc4d0f868d4cb82badaf346f6e1e1561387484bd1e4c632cd,drat-trim,0.6,True,9.8,09:16:46,
37,0,14,1,600.0,UNSAT,0.6,14134,817418,,93d0e11a4e453d420c7e997cb42063749a36ed915dccb43cf75dd644533e18d4,drat-trim,0.4,True,10.0,09:16:46,
35,0,14,1,600.0,UNSAT,1.0,26544,1884820,,a277a05b42723dd2a0ece36ae26f465944e2c8560083ebbea764386ab2b2e5f3,drat-trim,0.6,True,10.0,09:16:46,
30,0,14,1,600.0,UNSAT,1.7,44833,3022478,,97d222f39020c4d6f3c8107a5c474ff75509788be0de642ed5ece64a0de8d86c,drat-trim,1.1,True,10.0,09:16:46,
38,0,14,1,600.0,UNSAT,0.5,9982,789013,,6167c8723744069a4038b7ce43453def60ac3c1a36e1d240648aad16a9595d70,drat-trim,0.3,True,10.1,09:16:46,
11,0,14,1,600.0,UNSAT,5.5,132964,8932605,,655f7e842ecd1a22f4bcd32b2790a3b4343bda3f9b2365c59324526d62a778d1,drat-trim,4.4,True,10.2,09:16:46,
29,0,14,1,600.0,UNSAT,2.1,56312,3868391,,1e212a89cb482179487fd56c4f03b6a546807aba8388b878e302ad6e1c9bd719,drat-trim,1.4,True,10.6,09:16:47,
15,0,14,1,600.0,UNSAT,5.2,123486,9081437,,5917177800b9ac724c8fd654b6c1978c228d1029bbd3d737be41f4d27d85c22d,drat-trim,4.1,True,11.1,09:16:47,
19,0,14,1,600.0,UNSAT,4.7,120940,8538639,,18067da8b3ee0b29811b22f189a3fd5f7d1300623bb705c8b9b6143245be661e,drat-trim,3.7,True,11.1,09:16:47,
39,0,14,1,600.0,UNSAT,0.9,21864,1637737,,ad746d4aec16b48765ae73f3bf69727d33620aea0fa844332df5a2227289da3c,drat-trim,0.5,True,11.4,09:16:47,
48,0,14,1,600.0,UNSAT,0.6,17253,1267761,,2d3a32e38e1a716390e5c418c6caf7ea5bbdb0ce2047e030b5e9d0715e6b2cfc,drat-trim,0.5,True,12.3,09:16:48,
49,0,14,1,600.0,UNSAT,0.5,13755,857139,,f0130fcf9d4b38e620bf55c2b151b54d44b603197e4b98f37d1fb995b43f5a53,drat-trim,0.4,True,12.4,09:16:48,
50,0,14,1,600.0,UNSAT,0.3,7540,466485,,2761c615c1a6daf002f2bd52c401b087efe0b7cbae40fa5d7a17b6b0830d59bb,drat-trim,0.3,True,13.1,09:16:49,
46,0,14,1,600.0,UNSAT,1.3,34988,2583427,,1dc535ad954c59a222bbbbd6c92aec91fc1ac5e0093d585beee2ba2e83c3492d,drat-trim,1.0,True,13.1,09:16:49,
51,0,14,1,600.0,UNSAT,0.4,9445,802444,,3e95ccd0f9d4fde699be4a2c444468e893386b9f9504536b9404dfddd0347b5c,drat-trim,0.4,True,13.2,09:16:49,
42,0,14,1,600.0,UNSAT,2.0,50226,3598879,,674a87f1866ece7c0ffe90bee4072c92358a38fd0b86f2a920831ad7995a3e4d,drat-trim,1.5,True,13.6,09:16:50,
41,0,14,1,600.0,UNSAT,2.1,57845,3768153,,18fe1a84a8a72010d6ef008382464255332d6c10651c6464c2e061daeca5cfe0,drat-trim,1.4,True,13.6,09:16:50,
45,0,14,1,600.0,UNSAT,2.0,57018,3698450,,3030bfc5610c2f3a0990f30bd6077a21cf7c001a8539ad3a06aa82514767855e,drat-trim,1.6,True,13.9,09:16:50,
44,0,14,1,600.0,UNSAT,2.0,58523,3936278,,c22a90f843b01c07ec19bfba15496daea58360ce3578bb1cf233107358f316b8,drat-trim,1.7,True,13.9,09:16:50,
40,0,14,1,600.0,UNSAT,2.2,64206,4177791,,4f1a8954fc5f1d9930c6225fe1a56789d79938525685ef6690f784b2a9ee253e,drat-trim,1.8,True,14.0,09:16:50,
27,0,14,1,600.0,UNSAT,4.0,93439,7017267,,d39aec1b86e586fb2c60ee5fa2b0a470c4427adbd018574c6d61f66dfc72b7b3,drat-trim,3.2,True,14.0,09:16:50,
47,0,14,1,600.0,UNSAT,1.9,48103,3735312,,417f12a16b6d75e75141194604dff22983309976089130efecc4597ab437bc55,drat-trim,1.3,True,14.4,09:16:50,
54,0,14,1,600.0,UNSAT,0.9,25505,1670598,,858f8a615569b5803e4b5590882933c1678853a9199f7a913740337746c9e102,drat-trim,0.5,True,14.7,09:16:51,
43,0,14,1,600.0,UNSAT,3.0,77164,5431620,,c1c444d6f243b82f577b3949db97d8c1327a17c27f72e49032f2f4bd2612a368,drat-trim,2.0,True,15.2,09:16:51,
52,0,14,1,600.0,UNSAT,1.4,39996,2496897,,73832d80482e8e60d7330e5ae621dd26881ab7bfeee523587c28cd7e9f8f7f80,drat-trim,1.0,True,15.6,09:16:52,
53,0,14,1,600.0,UNSAT,1.4,41555,2892464,,7eff6e628c1e76ac6dc631c5f854de6cef7b07caa14b3511ab9e9c3e4c54756b,drat-trim,1.1,True,15.7,09:16:52,
31,0,14,1,600.0,UNSAT,4.6,114707,8232868,,919a93b277f4a03bae73a4744b33603db9ba10f2177af15a04ed2b9e7081d4e8,drat-trim,4.0,True,16.1,09:16:52,
64,0,14,1,600.0,UNSAT,0.4,10831,547577,,f7c799a4d65d477ddcb31bd93efe1358d55096eaebb84e1f7a94fb1f87c20edf,drat-trim,0.3,True,16.3,09:16:52,
56,0,14,1,600.0,UNSAT,1.6,45221,2855576,,bbc521e7d58b25f2790171bece398f64f8e55adf94281718b09800e78334c2ab,drat-trim,1.0,True,16.3,09:16:52,
65,0,14,1,600.0,UNSAT,0.4,10430,693428,,712690df6d2d205ede2678ddd4f5ac712c16ae9107f4c9f33ae8aa235cf2a261,drat-trim,0.3,True,16.5,09:16:52,
57,0,14,1,600.0,UNSAT,1.5,41526,2946181,,89865d0693da5357afcd25b6bcd37a3ceab2345d4ea3b65a588983cb350d3be7,drat-trim,1.1,True,16.5,09:16:53,
66,0,14,1,600.0,UNSAT,0.3,8823,466284,,424632b3e936db74ec93b9cd0488dc4297f8b394c8e13119b22b9bb7e7a68682,drat-trim,0.2,True,16.6,09:16:53,
55,0,14,1,600.0,UNSAT,1.7,45506,3235315,,38848899d7ad409d52c6efec796433cf8ecc1c766b6e5f9b3976a918fc365d0c,drat-trim,1.2,True,16.6,09:16:53,
58,0,14,1,600.0,UNSAT,1.6,46601,3170562,,e1d8d7dfd9a7cd1c02f128660b8a478ec70984399702d89853e9c99756b37c0b,drat-trim,1.2,True,16.8,09:16:53,
59,0,14,1,600.0,UNSAT,1.9,50247,3489970,,95cb52046f4c83487a66476cb3be0b804025335fd3d9af931bc4e3543fe7ec3d,drat-trim,1.0,True,17.0,09:16:53,
67,0,14,1,600.0,UNSAT,0.4,11990,926546,,f339a73886f2b9f2e3fca0f1d482dd62c498e8c05217330045a2077b9ec4fabc,drat-trim,0.3,True,17.1,09:16:53,
68,0,14,1,600.0,UNSAT,0.5,12742,673630,,3036cbe7b16aed17a154c4dabb6ca2baaa0e290e8cbcaddffc5fb1f4f40220d3,drat-trim,0.3,True,17.2,09:16:53,
69,0,14,1,600.0,UNSAT,0.4,11552,619153,,c46d9502a7bb287e321e0e6dea52f486fa0d4204a949bcc2e6916be7650ef561,drat-trim,0.2,True,17.2,09:16:53,
61,0,14,1,600.0,UNSAT,1.7,45336,2969498,,be1dd9a49a248fa5e97c4d64f512570a0e1088931e76914be926f7faba719a1d,drat-trim,1.1,True,17.3,09:16:53,
71,0,14,1,600.0,UNSAT,0.4,11514,687918,,80999682f3a88e05dd3493bce516c45b1beb6b53d639861892ca3cecec22f938,drat-trim,0.2,True,17.3,09:16:53,
21,0,14,1,600.0,UNSAT,7.2,166885,11908082,,d5cf07cbbef504cb8f450a18cc60fbd73d30df3f2c39c560aaad0a541471ada1,drat-trim,6.3,True,17.3,09:16:53,
70,0,14,1,600.0,UNSAT,0.8,21920,1467420,,bc27907b2ef7492d449406ba5d18b392b5c1c75b3ff3f44133744c09180f94c2,drat-trim,0.4,True,17.7,09:16:54,
80,0,14,1,600.0,UNSAT,0.3,8808,429017,,0937f3ef6c22a14c5695d924be13a1a32508c3ba7cc438cd3efd3b2ff1bc4725,drat-trim,0.2,True,17.9,09:16:54,
73,0,14,1,600.0,UNSAT,0.6,15687,1238377,,e5c06c79c622db43ab27bb1ff45b59cc7de36a13c63b46e97222e48ccf3a958e,drat-trim,0.4,True,17.9,09:16:54,
23,0,14,1,600.0,UNSAT,7.1,167425,12030031,,2ff4fe047e59e7f3ae521a5bc8c4bc82b2565ec3c1a10000435993603e70b146,drat-trim,6.7,True,18.1,09:16:54,
72,0,14,1,600.0,UNSAT,1.0,30337,2090942,,1ce49de6dab74d9a397a8cdf5dbd070a9a9b304ab7612471b49de60b57df2f4a,drat-trim,0.6,True,18.3,09:16:54,
74,0,14,1,600.0,UNSAT,0.9,26796,1797266,,78b2c4c9592965ec1b8a3443720c6efcedcc1ec82a048247a56146ade65f0cd5,drat-trim,0.6,True,18.5,09:16:54,
82,0,14,1,600.0,UNSAT,0.4,11632,603802,,37b3c683d915c3d7a9643c5eea198bb41e6e93b8b48519a6e4c4e8c6ee9b96f5,drat-trim,0.3,True,18.6,09:16:55,
83,0,14,1,600.0,UNSAT,0.4,12710,892167,,b95fcaf49ac7842e6b188614cd4c46b5b6ca94a9bf15230d62d40c0b7e0771ba,drat-trim,0.3,True,18.7,09:16:55,
81,0,14,1,600.0,UNSAT,0.5,13407,781641,,d65b1154f274a06e1fa1b969e852f708d36bfa5b04f4b90a8e5cdb6a9dc228fe,drat-trim,0.3,True,18.7,09:16:55,
75,0,14,1,600.0,UNSAT,1.0,26655,1722918,,12366de29584595361adaeef16bc54b53b33917189ac1534816c1d9982ea9d00,drat-trim,0.6,True,18.8,09:16:55,
76,0,14,1,600.0,UNSAT,0.9,27843,1937838,,2e43c9b193ec466d9719deded835ad25bbebce3f2f224a7f6592e13c83bfed29,drat-trim,0.6,True,18.8,09:16:55,
84,0,14,1,600.0,UNSAT,0.6,13935,766700,,40a9997769affd3c193ba08b544558a6a551c7aea7af75cde912e1170d9320f2,drat-trim,0.3,True,19.0,09:16:55,
85,0,14,1,600.0,UNSAT,0.5,11454,795048,,86b172d1d9e537d8bdc0e086dba20cc1276a7bfa6b17c198385275e443714109,drat-trim,0.3,True,19.1,09:16:55,
87,0,14,1,600.0,UNSAT,0.4,9787,725776,,5a488703653007c7358858016805baf49293b0faee2ee46dd56d6fb0236fd2ab,drat-trim,0.3,True,19.3,09:16:55,
62,0,14,1,600.0,UNSAT,2.7,74375,4939730,,ffd3001894b9f48543e818951ac5c0a9816b1257cc6db943b53dc55f950a139f,drat-trim,1.9,True,19.4,09:16:55,
60,0,14,1,600.0,UNSAT,3.2,80473,5156958,,6270a1aab011d53450f28b688b54035decbbea39dac44bf88bce99a9f553f643,drat-trim,2.1,True,19.4,09:16:55,
86,0,14,1,600.0,UNSAT,0.7,19112,1380733,,49d498f344af56e91bb533877aeb6017fad15c0811d268acce41ec59d8c176b4,drat-trim,0.4,True,19.7,09:16:56,
96,0,14,1,600.0,UNSAT,0.3,8171,445092,,ab1eb1fd3ebc1e89d175d25072425dc74935f0aba46b01c4b559e0049e8fd724,drat-trim,0.2,True,20.0,09:16:56,
79,0,14,1,600.0,UNSAT,1.7,47063,3162164,,bd0451aa5f75e6b9adb3934a19035456540d6a1ee486132e65c15fc1b747c31a,drat-trim,1.1,True,20.1,09:16:56,
93,0,14,1,600.0,UNSAT,0.8,24728,1614768,,33079bf506643d85d251f1f5abcd827933bfa48bc889624c27dae9b523ca685a,drat-trim,0.5,True,20.4,09:16:56,
92,0,14,1,600.0,UNSAT,0.9,26292,1720532,,2ef897aa86ef28379b97d070aa06ad39c68a3f4b20aed81171afd4db67fceb44,drat-trim,0.6,True,20.5,09:16:57,
78,0,14,1,600.0,UNSAT,2.1,61697,3894879,,bb558e180be81941ce80d247a3b29b0a36028e1dca4ef6ece68b4a485ff87ee3,drat-trim,1.4,True,20.9,09:16:57,
94,0,14,1,600.0,UNSAT,1.0,26110,1781018,,e1c7a2b7611dfaae84e4ab6668f6a0abfd63fbb7c1defb4dd1d37cc6e20bc2b2,drat-trim,0.6,True,21.0,09:16:57,
77,0,14,1,600.0,UNSAT,2.2,66328,3991609,,d8100646f7526187ae2cf16cce238291fe4dc3b82cb9f18bae9028fdb12a331a,drat-trim,1.5,True,21.0,09:16:57,
97,0,14,1,600.0,UNSAT,0.8,21078,1534135,,f344f507ce5a79a3e01a39d6854fa723738163d028533d604aef75edc50516de,drat-trim,0.5,True,21.0,09:16:57,
98,0,14,1,600.0,UNSAT,0.7,16331,1227806,,f877afdd0393481937e506e805f314efe6136472c056e2b91ad27944ac61ae4c,drat-trim,0.5,True,21.3,09:16:57,
100,0,14,1,600.0,UNSAT,0.5,12710,870114,,0e0ffea44ab18d44af41bc7abea35a2cc485649b7f65a80502c887c05a83dde0,drat-trim,0.4,True,21.4,09:16:57,
95,0,14,1,600.0,UNSAT,1.2,34392,2242183,,4d7db57749b0c8fe56452db3890712a88762aa9fbaf945a437ba85af9a9032af,drat-trim,0.8,True,21.5,09:16:58,
88,0,14,1,600.0,UNSAT,1.6,45222,2868526,,1be07c28f05d7e7af423e42a79b5bfdfd914e8fe20f0969d700eb2b282cf7629,drat-trim,1.2,True,21.6,09:16:58,
101,0,14,1,600.0,UNSAT,0.7,17717,1364393,,40822b7f5bf7df7781714730dd2d399e669cb647f1601a75b0dc5f3709871cfd,drat-trim,0.4,True,21.8,09:16:58,
99,0,14,1,600.0,UNSAT,0.9,25185,1733478,,3fde03567e00347e5dfed163aa60045bcc2cb4a09606cd08066dcd8434ffbbcc,drat-trim,0.7,True,21.8,09:16:58,
89,0,14,1,600.0,UNSAT,1.8,53215,3263625,,d1d88769c20dc04f974a4a87e360bc3a205d1b9e4d060597cd06145b33687cae,drat-trim,1.2,True,21.9,09:16:58,
102,0,14,1,600.0,UNSAT,0.6,11994,866468,,2b6bc496c1b8a72988a555786f56143b4d1796c78a1c177604e989a692017b70,drat-trim,0.3,True,21.9,09:16:58,
63,0,14,1,600.0,UNSAT,3.5,92356,6204164,,2cac19ea484a304570eff1e45365f8860b7e35703b561a384214b71b1f7ca9da,drat-trim,3.0,True,21.9,09:16:58,
114,0,14,1,600.0,UNSAT,0.3,7373,456042,,528d8588bd9c95bf45175bbf87e2602242876bc873ca740314730342f0b2bf36,drat-trim,0.2,True,22.5,09:16:58,
104,0,14,1,600.0,UNSAT,1.0,26335,1893383,,da82ee7d7cebd77c1039131413a761c4dfdf3123cd2a26ceabdf6224a9bdb3f1,drat-trim,0.6,True,22.7,09:16:59,
90,0,14,1,600.0,UNSAT,2.4,67051,4263712,,981ad1cd95d5b4cfb90d858188a5d33d2b6c9b5b8a3a4f2813456efe90722740,drat-trim,1.6,True,22.9,09:16:59,
113,0,14,1,600.0,UNSAT,0.6,13778,743613,,0766f45bb9d92155bc7e3d2a71a8a55686c3375b7d90d00af42e23f1b88e5977,drat-trim,0.4,True,23.0,09:16:59,
112,0,14,1,600.0,UNSAT,0.9,19101,1466478,,c3b67cfc2a3daca9796e02e78adc866f789f2ff0f1ebf787e3b40bc986a74384,drat-trim,0.5,True,23.3,09:16:59,
103,0,14,1,600.0,UNSAT,1.5,36587,2485095,,cb58be7648cc75141150db956bba69c8d7802606095a93ecac49cafb9b9fe6a4,drat-trim,0.8,True,23.3,09:16:59,
115,0,14,1,600.0,UNSAT,0.6,14569,1176007,,31eee22037dcc3d9af41af9af5705d6bfaba78a22d657f191e15cd60b967d1d4,drat-trim,0.4,True,23.6,09:17:00,
91,0,14,1,600.0,UNSAT,3.0,79466,4978213,,625d41c307c407ea250054ebb377d1a35cc2abd80c84a741d720bc016eea78a0,drat-trim,2.0,True,23.9,09:17:00,
110,0,14,1,600.0,UNSAT,1.3,34877,2492399,,abbf8edd9705fc1a178ea250adc83ef00dabefbd2b02ff39cd489f6589c95f6e,drat-trim,0.9,True,24.1,09:17:00,
105,0,14,1,600.0,UNSAT,2.0,52399,3294934,,28a9c3c274724ac6721a6e099e222d12c350fd920c05932d6e493ae77320a143,drat-trim,1.2,True,24.4,09:17:00,
116,0,14,1,600.0,UNSAT,1.1,30074,1928989,,986d914ab87f4bf86a8804f94c5e534e9805fb30e716e20962061e50f1a4d44c,drat-trim,0.8,True,24.7,09:17:01,
118,0,14,1,600.0,UNSAT,1.0,27240,1822696,,5f795f38ed26b3b842f6ea73d78d1af75a7d74583228b0a9c519bf9990daffdb,drat-trim,0.7,True,24.7,09:17:01,
108,0,14,1,600.0,UNSAT,1.9,55091,3645906,,a2bd5de2343253851e811b208896d3b17cd969f725a163884f2dfe5cdb90c197,drat-trim,1.4,True,25.0,09:17:01,
111,0,14,1,600.0,UNSAT,1.9,49308,3657549,,a907e814cc8aedb2c363af467e2d38c599bd1d8beeebbce75db391e485c63e7a,drat-trim,1.4,True,25.2,09:17:01,
117,0,14,1,600.0,UNSAT,1.3,36466,2484571,,62455e0ceb327afa1e3dc60a3aff26be83440cef19a45c16238ee7eecabff310,drat-trim,0.8,True,25.3,09:17:01,
106,0,14,1,600.0,UNSAT,2.3,61030,4077646,,85707ce2d9f1fe0039396cfd95aecc151ee62f4944b85f4ecafc4258d7a6a884,drat-trim,1.6,True,25.3,09:17:01,
120,0,14,1,600.0,UNSAT,1.4,38157,2691267,,8265c10089755fe4576a1c6cc60d1c3e16f067a5c2b8a1d636ca647720be5b70,drat-trim,0.8,True,25.6,09:17:02,
130,0,14,1,600.0,UNSAT,0.2,4227,269740,,81864906784344f8c166df8ee68c31d857a7bc0bb9fac5ac7ab599ad12b6ef6e,drat-trim,0.2,True,25.7,09:17:02,
129,0,14,1,600.0,UNSAT,0.2,7364,461105,,ffb2821ad9bd3c0aa7b37ab470ad1678a0314846e896d5e45ce1f6ff870e3094,drat-trim,0.2,True,25.7,09:17:02,
109,0,14,1,600.0,UNSAT,2.4,64233,4252072,,1d3f30b3c06f3fc5cb38d4eac52ac15d4820d47dffa70965f08a661f62b6bb25,drat-trim,1.7,True,25.8,09:17:02,
128,0,14,1,600.0,UNSAT,0.4,10083,851162,,de37b1b1407a308b25e77a3e89ab604a4df4d58a9a319671b5d3e60d3f0af52a,drat-trim,0.3,True,25.9,09:17:02,
122,0,14,1,600.0,UNSAT,1.2,31235,2433104,,06db727c35942c44763e168fe03638a05cb501eca3c49ff5a760df4cdc304590,drat-trim,0.8,True,25.9,09:17:02,
119,0,14,1,600.0,UNSAT,1.5,43447,2768741,,f4098b5d425dfdcaa99225f510258e0ae4d278937df56d2128e4f20032548d7c,drat-trim,1.0,True,26.0,09:17:02,
121,0,14,1,600.0,UNSAT,1.5,42044,2776573,,3888899e409f132d9247c77e5635094a95cdf575ecf24cd379b902ca2adb6444,drat-trim,0.9,True,26.1,09:17:02,
131,0,14,1,600.0,UNSAT,0.4,9719,680988,,6d76ed782da954cfec35be29dea0707929bc475cff3d39dc44a00aefb8e889cb,drat-trim,0.3,True,26.3,09:17:02,
123,0,14,1,600.0,UNSAT,1.4,35721,2373084,,bd5180308dd0e79c8f3f357498b0272e73e96e093cb1d3792285109a7fb67100,drat-trim,0.9,True,26.4,09:17:02,
125,0,14,1,600.0,UNSAT,1.0,27943,1881948,,d972a5fff081d14e36275d000fea221db6abf2feae1890a3d6bbd1ae59aaa1a2,drat-trim,0.7,True,26.5,09:17:02,
134,0,14,1,600.0,UNSAT,0.5,12025,856924,,ae7268b9bae280ff5faa8a301e939431d89ba25a5a9bc53da11b94474c9444f1,drat-trim,0.3,True,26.6,09:17:03,
132,0,14,1,600.0,UNSAT,0.6,14992,1219220,,b604d6bcd2553b3c4b23f927b4dfeae0417eb37d6bcaa0a6ffc2de897685386a,drat-trim,0.4,True,26.7,09:17:03,
136,0,14,1,600.0,UNSAT,0.7,17290,1259605,,a0858f2de3820dd7274205e5eba8a19d77a7e18d10aeca38c7e1a01abad81383,drat-trim,0.5,True,27.2,09:17:03,
135,0,14,1,600.0,UNSAT,0.8,21580,1438456,,423736c5d9515c6e9e39a5054c32d7ee618766a017ddb3f1602c63b18d0cad76,drat-trim,0.5,True,27.2,09:17:03,
137,0,14,1,600.0,UNSAT,0.8,19070,1431742,,c0143f76c6609e12135383e6870bb174d54c21c6a0788b4233d80545bba89a68,drat-trim,0.5,True,27.3,09:17:03,
138,0,14,1,600.0,UNSAT,0.7,18539,1530772,,5ba0a5cfecf9d6f7201efc58b64e6d4147fa991136428acc8ad6690dbbb1b913,drat-trim,0.5,True,27.4,09:17:03,
133,0,14,1,600.0,UNSAT,1.0,27284,1780584,,33b3b8b7d6e009a25328e78a895b43c651cac78bb02bd03e6fb81b28fd4b5a57,drat-trim,0.6,True,27.4,09:17:03,
107,0,14,1,600.0,UNSAT,3.5,87978,5671605,,296bfde1b5d73ec29749c98a91254d0f028bbb32f2610359f4f2bbd508a4c7f6,drat-trim,2.4,True,27.4,09:17:03,
139,0,14,1,600.0,UNSAT,0.8,22360,1607861,,eed65333a4db5dbbdaa43e9a7239674d372492275f727a833c7b6c8c78a8737c,drat-trim,0.5,True,27.8,09:17:04,
142,0,14,1,600.0,UNSAT,1.1,27389,1896597,,7ea77792d22a7cb17ffc9a573f787f1a19f5e52a7e19e4a7bdb62f380ca685e1,drat-trim,0.7,True,28.5,09:17:04,
147,0,14,1,600.0,UNSAT,0.7,18773,1429402,,dd803a56d98766a3bac8fb8a44d5f9fe67ab926230270c089a6b49375f974ccc,drat-trim,0.4,True,28.6,09:17:05,
144,0,14,1,600.0,UNSAT,0.8,24345,1633367,,ce2dd2cfcdc7d8a6f235c05e964c69ffaa224235697ce3cbdf580a7a5284b7af,drat-trim,0.5,True,28.6,09:17:05,
146,0,14,1,600.0,UNSAT,1.0,23531,1862959,,37bd667617923c1cec502b6bf1f50c550aaf9a579e97cc1e3b5196e822744e9c,drat-trim,0.6,True,28.9,09:17:05,
126,0,14,1,600.0,UNSAT,2.3,67151,4376769,,58ebabb3b238eb26b47b3f8c94ec9f0fd6707f15fcf921c6292a8ebddff62937,drat-trim,1.8,True,29.0,09:17:05,
145,0,14,1,600.0,UNSAT,1.3,38466,2601392,,2649c1e219960cfdfb0cc8de8751578db8603b04c3d99d4f0f864419ce458521,drat-trim,0.7,True,29.3,09:17:05,
141,0,14,1,600.0,UNSAT,1.6,48153,3376473,,11a2f1469f2d2015cac1b0716d971760f8fa8ca570c82e4d64e9dcb7b501fa0f,drat-trim,1.1,True,29.3,09:17:05,
